Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Profit,Payment Mode,Month-Year
CA-2020-118731,2020-11-20,2020-11-22,Second Class,LP-17080,United States,California,West,FUR-FU-10003347,Furniture,Furnishings,125.6,3,16.614,Cards,2020-11
CA-2020-111556,2020-11-20,2020-11-22,First Class,CD-11920,United States,New York,East,OFF-PA-10003651,Office Supplies,Paper,115.76,7,22.4448,COD,2020-11
CA-2020-120404,2020-11-20,2020-11-24,Second Class,KH-16330,United States,New York,East,FUR-FU-10000820,Furniture,Furnishings,139.97,3,9.1746,Cards,2020-11
CA-2020-110443,2020-11-21,2020-11-25,Standard Class,CK-12205,United States,Washington,West,OFF-PA-10003797,Office Supplies,Paper,100.84,8,24.8832,Cards,2020-11
CA-2020-110443,2020-11-21,2020-11-25,Standard Class,CK-12205,United States,Washington,West,OFF-BI-10001670,Office Supplies,Binders,170.8,5,56.55,Online,2020-11
CA-2020-103380,2020-11-21,2020-11-25,Standard Class,BF-11005,United States,California,West,TEC-PH-10004165,Technology,Phones,696.976,3,49.4982,Cards,2020-11
CA-2020-110443,2020-11-21,2020-11-25,Standard Class,CK-12205,United States,Washington,West,TEC-MA-10002073,Technology,Machines,1053.992,1,103.9992,COD,2020-11
CA-2020-103380,2020-11-21,2020-11-25,Standard Class,BF-11005,United States,California,West,OFF-AR-10003856,Office Supplies,Art,113.56,2,1.4456,COD,2020-11
CA-2020-105130,2020-11-21,2020-11-25,Standard Class,PJ-18835,United States,California,West,OFF-AR-10003394,Office Supplies,Art,119.76,4,3.1752,Cards,2020-11
CA-2020-103380,2020-11-21,2020-11-25,Standard Class,BF-11005,United States,California,West,OFF-AP-10001492,Office Supplies,Appliances,108.62,1,2.2412,Online,2020-11
CA-2020-103380,2020-11-21,2020-11-25,Standard Class,BF-11005,United States,California,West,OFF-FA-10004248,Office Supplies,Fasteners,129.02,2,3.5178,Online,2020-11
CA-2020-100811,2020-11-21,2020-11-24,First Class,CC-12475,United States,Pennsylvania,East,OFF-PA-10001204,Office Supplies,Paper,119.448,2,2.64,COD,2020-11
CA-2020-107874,2020-11-21,2020-11-25,Standard Class,SW-20275,United States,New York,East,FUR-FU-10003535,Furniture,Furnishings,142.42,1,11.2422,Cards,2020-11
CA-2020-100811,2020-11-21,2020-11-24,First Class,CC-12475,United States,Pennsylvania,East,OFF-ST-10002444,Office Supplies,Storage,148.296,4,3.9296,COD,2020-11
CA-2020-157420,2020-11-21,2020-11-21,Same Day,HZ-14950,United States,Texas,Central,TEC-PH-10003555,Technology,Phones,124.176,3,-12.4146,Cards,2020-11
CA-2020-105130,2020-11-21,2020-11-25,Standard Class,PJ-18835,United States,California,West,OFF-BI-10001191,Office Supplies,Binders,129.736,2,14.7668,Online,2020-11
CA-2020-142888,2020-11-21,2020-11-25,Standard Class,BP-11230,United States,Washington,West,FUR-TA-10004767,Furniture,Tables,173.98,1,20.5842,Cards,2020-11
CA-2020-103380,2020-11-21,2020-11-25,Standard Class,BF-11005,United States,California,West,OFF-ST-10003442,Office Supplies,Storage,160.56,2,15.2712,Online,2020-11
CA-2020-144036,2020-11-22,2020-11-26,Standard Class,FO-14305,United States,Texas,Central,OFF-AR-10000122,Office Supplies,Art,207.712,8,2.232,Online,2020-11
CA-2020-156622,2020-11-23,2020-11-26,First Class,JP-15460,United States,Texas,Central,OFF-PA-10002923,Office Supplies,Paper,102.304,2,29.364,Cards,2020-11
CA-2020-119004,2020-11-23,2020-11-28,Standard Class,JM-15250,United States,North Carolina,South,TEC-AC-10003499,Technology,Accessories,114.112,8,17.6016,Online,2020-11
CA-2020-156622,2020-11-23,2020-11-26,First Class,JP-15460,United States,Texas,Central,FUR-TA-10003008,Furniture,Tables,162.785,1,-31.0335,Cards,2020-11
CA-2020-166919,2020-11-23,2020-11-27,Standard Class,AH-10210,United States,Texas,Central,TEC-PH-10001305,Technology,Phones,221.96,5,19.596,Online,2020-11
CA-2020-119746,2020-11-23,2020-11-27,Standard Class,CM-12385,United States,Illinois,Central,TEC-PH-10004447,Technology,Phones,235.384,2,16.6788,Cards,2020-11
CA-2020-149160,2020-11-23,2020-11-26,Second Class,JM-15265,United States,Michigan,Central,OFF-BI-10001543,Office Supplies,Binders,297.92,8,138.2016,Online,2020-11
CA-2020-167017,2020-11-23,2020-11-25,First Class,DC-12850,United States,Michigan,Central,OFF-SU-10001935,Office Supplies,Supplies,88.36,2,0.1744,COD,2020-11
CA-2020-119746,2020-11-23,2020-11-27,Standard Class,CM-12385,United States,Illinois,Central,FUR-FU-10004909,Furniture,Furnishings,86.464,1,-4.04,Online,2020-11
CA-2020-156622,2020-11-23,2020-11-26,First Class,JP-15460,United States,Texas,Central,OFF-BI-10003707,Office Supplies,Binders,118.104,2,-9.156,COD,2020-11
CA-2020-107832,2020-11-23,2020-11-26,Second Class,FH-14275,United States,Pennsylvania,East,OFF-BI-10001658,Office Supplies,Binders,115.476,1,-5.9808,COD,2020-11
CA-2020-149160,2020-11-23,2020-11-26,Second Class,JM-15265,United States,Michigan,Central,FUR-FU-10003347,Furniture,Furnishings,116.4,2,11.076,Online,2020-11
CA-2020-119004,2020-11-23,2020-11-28,Standard Class,JM-15250,United States,North Carolina,South,OFF-AR-10000390,Office Supplies,Art,107.304,1,1.0738,COD,2020-11
CA-2020-119004,2020-11-23,2020-11-28,Standard Class,JM-15250,United States,North Carolina,South,TEC-PH-10002844,Technology,Phones,115.992,1,2.0994,Online,2020-11
CA-2020-148992,2020-11-23,2020-11-27,Standard Class,CS-12250,United States,Illinois,Central,OFF-PA-10004285,Office Supplies,Paper,116.688,2,3.7408,COD,2020-11
CA-2020-119746,2020-11-23,2020-11-27,Standard Class,CM-12385,United States,Illinois,Central,OFF-LA-10001613,Office Supplies,Labels,146.52,5,4.176,COD,2020-11
CA-2020-103156,2020-11-23,2020-11-24,First Class,TD-20995,United States,Pennsylvania,East,FUR-FU-10000320,Furniture,Furnishings,138.048,9,7.2144,COD,2020-11
CA-2020-156622,2020-11-23,2020-11-26,First Class,JP-15460,United States,Texas,Central,OFF-PA-10000477,Office Supplies,Paper,133.288,7,12.7008,COD,2020-11
US-2020-128118,2020-11-24,2020-01-12,Standard Class,MY-17380,United States,Tennessee,South,OFF-EN-10003448,Office Supplies,Envelopes,106.848,7,24.318,COD,2020-11
CA-2020-128300,2020-11-24,2020-11-26,Second Class,RS-19765,United States,South Carolina,South,TEC-PH-10002807,Technology,Phones,114.1,2,39.55,COD,2020-11
CA-2020-131366,2020-11-24,2020-11-29,Standard Class,SC-20440,United States,Pennsylvania,East,TEC-PH-10003437,Technology,Phones,126.988,2,-14.998,COD,2020-11
CA-2020-168641,2020-11-24,2020-01-12,Standard Class,KA-16525,United States,New York,East,OFF-EN-10003001,Office Supplies,Envelopes,194.96,2,78.9412,COD,2020-11
CA-2020-164028,2020-11-24,2020-11-30,Standard Class,JL-15835,United States,California,West,TEC-AC-10001772,Technology,Accessories,249.58,14,87.1962,COD,2020-11
CA-2020-131366,2020-11-24,2020-11-29,Standard Class,SC-20440,United States,Pennsylvania,East,OFF-PA-10000675,Office Supplies,Paper,265.544,7,83.2097,COD,2020-11
CA-2020-128300,2020-11-24,2020-11-26,Second Class,RS-19765,United States,South Carolina,South,OFF-BI-10001597,Office Supplies,Binders,337.84,8,157.3632,COD,2020-11
CA-2020-168641,2020-11-24,2020-01-12,Standard Class,KA-16525,United States,New York,East,FUR-BO-10000780,Furniture,Bookcases,371.568,2,-16.0784,COD,2020-11
CA-2020-137505,2020-11-24,2020-11-24,Same Day,BP-11290,United States,California,West,FUR-TA-10000617,Furniture,Tables,396.08,2,9.102,Online,2020-11
CA-2020-169894,2020-11-24,2020-11-29,Second Class,MV-17485,United States,Arizona,West,OFF-ST-10000060,Office Supplies,Storage,450.872,8,-41.5872,COD,2020-11
CA-2020-166436,2020-11-24,2020-11-28,Standard Class,TS-21370,United States,New York,East,FUR-CH-10000785,Furniture,Chairs,1000.292,6,173.7408,COD,2020-11
CA-2020-146535,2020-11-24,2020-11-30,Standard Class,FM-14290,United States,Kentucky,South,OFF-ST-10001526,Office Supplies,Storage,1484.96,12,375.4296,COD,2020-11
CA-2020-162250,2020-11-24,2020-11-24,Same Day,PR-18880,United States,California,West,OFF-PA-10002137,Office Supplies,Paper,105.78,1,3.501,COD,2020-11
US-2020-128118,2020-11-24,2020-01-12,Standard Class,MY-17380,United States,Tennessee,South,OFF-BI-10000216,Office Supplies,Binders,101.673,3,-7.782,COD,2020-11
CA-2020-101945,2020-11-24,2020-11-28,Standard Class,GT-14710,United States,Texas,Central,OFF-FA-10004248,Office Supplies,Fasteners,99.824,3,2.5707,COD,2020-11
CA-2020-169894,2020-11-24,2020-11-29,Second Class,MV-17485,United States,Arizona,West,OFF-BI-10004230,Office Supplies,Binders,107.724,2,-15.1976,COD,2020-11
CA-2020-168641,2020-11-24,2020-01-12,Standard Class,KA-16525,United States,New York,East,OFF-PA-10001972,Office Supplies,Paper,111.96,2,6.2208,COD,2020-11
CA-2020-168641,2020-11-24,2020-01-12,Standard Class,KA-16525,United States,New York,East,OFF-AR-10003759,Office Supplies,Art,128.38,9,7.371,COD,2020-11
CA-2020-166436,2020-11-24,2020-11-28,Standard Class,TS-21370,United States,New York,East,OFF-PA-10001838,Office Supplies,Paper,123.88,1,2.8812,Online,2020-11
CA-2020-103765,2020-11-24,2020-11-30,Standard Class,JG-15310,United States,Texas,Central,OFF-AP-10002311,Office Supplies,Appliances,118.762,1,-24.7716,COD,2020-11
CA-2020-105543,2020-11-24,2020-11-24,Same Day,BG-11695,United States,Kansas,Central,OFF-ST-10003123,Office Supplies,Storage,133.29,1,7.9896,COD,2020-11
CA-2020-153654,2020-11-24,2020-11-26,Second Class,MD-17860,United States,North Carolina,South,OFF-BI-10004465,Office Supplies,Binders,132.008,8,-12.672,COD,2020-11
CA-2020-146535,2020-11-24,2020-11-30,Standard Class,FM-14290,United States,Kentucky,South,OFF-BI-10000546,Office Supplies,Binders,117.88,1,1.4112,COD,2020-11
CA-2020-123701,2020-11-24,2020-11-27,First Class,PG-18820,United States,California,West,OFF-AR-10001860,Office Supplies,Art,117.76,4,9.9936,COD,2020-11
CA-2020-137505,2020-11-24,2020-11-24,Same Day,BP-11290,United States,California,West,FUR-TA-10001676,Furniture,Tables,163.088,2,-1.7772,COD,2020-11
CA-2020-150266,2020-11-25,2020-11-30,Standard Class,RO-19780,United States,Texas,Central,OFF-AP-10002867,Office Supplies,Appliances,104.84,5,-179.776,COD,2020-11
CA-2020-150266,2020-11-25,2020-11-30,Standard Class,RO-19780,United States,Texas,Central,TEC-PH-10003437,Technology,Phones,342.96,5,37.495,Online,2020-11
US-2020-133312,2020-11-25,2020-11-29,Standard Class,BD-11500,United States,California,West,FUR-BO-10002213,Furniture,Bookcases,387.499,3,-29.6058,COD,2020-11
CA-2020-129000,2020-11-25,2020-11-27,Second Class,SZ-20035,United States,Michigan,Central,OFF-ST-10001097,Office Supplies,Storage,526.81,3,0.0,COD,2020-11
US-2020-109610,2020-11-25,2020-11-30,Second Class,BS-11590,United States,Kentucky,South,FUR-CH-10001854,Furniture,Chairs,714.96,2,168.4704,COD,2020-11
CA-2020-124765,2020-11-25,2020-11-30,Standard Class,HZ-14950,United States,Florida,South,FUR-BO-10003965,Furniture,Bookcases,768.92,5,-81.441,Online,2020-11
CA-2020-150266,2020-11-25,2020-11-30,Standard Class,RO-19780,United States,Texas,Central,FUR-CH-10002126,Furniture,Chairs,899.93,5,-24.398,COD,2020-11
US-2020-133312,2020-11-25,2020-11-29,Standard Class,BD-11500,United States,California,West,OFF-ST-10001325,Office Supplies,Storage,111.48,1,2.8296,COD,2020-11
CA-2020-101665,2020-11-25,2020-01-12,Standard Class,TZ-21580,United States,California,West,OFF-AR-10002335,Office Supplies,Art,100.16,2,1.3416,Online,2020-11
CA-2020-150266,2020-11-25,2020-11-30,Standard Class,RO-19780,United States,Texas,Central,OFF-AR-10001761,Office Supplies,Art,130.688,4,3.7376,Online,2020-11
CA-2020-161459,2020-11-25,2020-11-29,Second Class,EB-13750,United States,California,West,TEC-PH-10004071,Technology,Phones,146.96,5,3.4965,Online,2020-11
CA-2020-161459,2020-11-25,2020-11-29,Second Class,EB-13750,United States,California,West,OFF-PA-10002377,Office Supplies,Paper,170.08,6,15.336,Online,2020-11
CA-2020-155159,2020-11-25,2020-11-29,Second Class,DL-13315,United States,Georgia,South,OFF-PA-10003724,Office Supplies,Paper,150.87,9,23.9463,COD,2020-11
CA-2020-155957,2020-11-26,2020-11-30,Standard Class,CC-12610,United States,Ohio,East,OFF-AP-10002082,Office Supplies,Appliances,100.272,3,9.801,COD,2020-11
CA-2020-141439,2020-11-26,2020-01-12,Standard Class,TT-21460,United States,Indiana,Central,TEC-PH-10001819,Technology,Phones,116.98,2,43.1904,COD,2020-11
CA-2020-155607,2020-11-26,2020-11-30,Standard Class,FG-14260,United States,New York,East,OFF-BI-10003364,Office Supplies,Binders,135.344,4,32.6704,COD,2020-11
CA-2020-100097,2020-11-26,2020-11-29,Second Class,MN-17935,United States,New York,East,FUR-FU-10003623,Furniture,Furnishings,159.3,5,37.884,Online,2020-11
CA-2020-135307,2020-11-26,2020-11-27,First Class,LS-17245,United States,Missouri,Central,FUR-FU-10001290,Furniture,Furnishings,170.3,3,40.416,COD,2020-11
CA-2020-122700,2020-11-26,2020-11-30,Standard Class,LT-17110,United States,Ohio,East,TEC-PH-10003092,Technology,Phones,232.752,8,-40.4712,COD,2020-11
CA-2020-155957,2020-11-26,2020-11-30,Standard Class,CC-12610,United States,Ohio,East,OFF-AP-10004708,Office Supplies,Appliances,242.136,7,23.9778,Online,2020-11
CA-2020-141439,2020-11-26,2020-01-12,Standard Class,TT-21460,United States,Indiana,Central,FUR-TA-10001039,Furniture,Tables,280.94,3,67.0644,Online,2020-11
CA-2020-141439,2020-11-26,2020-01-12,Standard Class,TT-21460,United States,Indiana,Central,FUR-CH-10004287,Furniture,Chairs,843.6,3,240.294,Online,2020-11
CA-2020-100097,2020-11-26,2020-11-29,Second Class,MN-17935,United States,New York,East,TEC-PH-10002310,Technology,Phones,996.95,5,264.5865,COD,2020-11
CA-2020-141439,2020-11-26,2020-01-12,Standard Class,TT-21460,United States,Indiana,Central,TEC-PH-10002624,Technology,Phones,1906.96,4,545.1884,COD,2020-11
CA-2020-165029,2020-11-26,2020-11-30,Standard Class,AH-10075,United States,Georgia,South,OFF-AR-10003504,Office Supplies,Art,97.84,3,3.7236,COD,2020-11
CA-2020-141439,2020-11-26,2020-01-12,Standard Class,TT-21460,United States,Indiana,Central,FUR-FU-10001473,Furniture,Furnishings,124.46,2,9.8856,COD,2020-11
CA-2020-130526,2020-11-26,2020-11-29,First Class,GT-14755,United States,Illinois,Central,OFF-BI-10001524,Office Supplies,Binders,130.568,8,-53.7088,Online,2020-11
CA-2020-135307,2020-11-26,2020-11-27,First Class,LS-17245,United States,Missouri,Central,TEC-AC-10002399,Technology,Accessories,136.04,2,12.1728,Online,2020-11
CA-2020-155607,2020-11-26,2020-11-30,Standard Class,FG-14260,United States,New York,East,OFF-AP-10001962,Office Supplies,Appliances,142.73,7,14.6825,COD,2020-11
CA-2020-107125,2020-11-27,2020-02-12,Standard Class,BD-11320,United States,California,West,OFF-BI-10001989,Office Supplies,Binders,132.488,7,41.1208,COD,2020-11
CA-2020-103352,2020-11-27,2020-11-30,Second Class,RP-19390,United States,New York,East,OFF-BI-10001196,Office Supplies,Binders,138.424,6,36.2556,Online,2020-11
CA-2020-102519,2020-11-27,2020-11-29,First Class,BM-11650,United States,Wisconsin,Central,TEC-AC-10001772,Technology,Accessories,166.73,9,56.0547,COD,2020-11
CA-2020-101245,2020-11-27,2020-03-12,Standard Class,LW-16990,United States,California,West,TEC-AC-10001284,Technology,Accessories,179.16,8,59.8176,COD,2020-11
CA-2020-159506,2020-11-27,2020-02-12,Standard Class,JR-16210,United States,Indiana,Central,OFF-PA-10003641,Office Supplies,Paper,207.28,6,72.8088,COD,2020-11
CA-2020-101245,2020-11-27,2020-03-12,Standard Class,LW-16990,United States,California,West,OFF-PA-10003129,Office Supplies,Paper,276.55,5,114.9385,COD,2020-11
CA-2020-159506,2020-11-27,2020-02-12,Standard Class,JR-16210,United States,Indiana,Central,OFF-BI-10004519,Office Supplies,Binders,510.94,3,224.073,COD,2020-11
CA-2020-103352,2020-11-27,2020-11-30,Second Class,RP-19390,United States,New York,East,OFF-AR-10001573,Office Supplies,Art,91.99,3,2.0271,Online,2020-11
CA-2020-132185,2020-11-27,2020-02-12,Standard Class,DB-13615,United States,North Carolina,South,OFF-AR-10000422,Office Supplies,Art,120.76,5,0.7665,COD,2020-11
CA-2020-107125,2020-11-27,2020-02-12,Standard Class,BD-11320,United States,California,West,FUR-FU-10000732,Furniture,Furnishings,155.84,3,6.0288,COD,2020-11
CA-2020-132185,2020-11-27,2020-02-12,Standard Class,DB-13615,United States,North Carolina,South,OFF-AP-10001205,Office Supplies,Appliances,144.584,1,4.3584,Online,2020-11
CA-2020-102519,2020-11-27,2020-11-29,First Class,BM-11650,United States,Wisconsin,Central,FUR-FU-10004091,Furniture,Furnishings,147.94,1,19.2454,Online,2020-11
CA-2020-133207,2020-11-27,2020-03-12,Standard Class,DO-13645,United States,California,West,TEC-PH-10004100,Technology,Phones,169.568,4,5.7568,COD,2020-11
CA-2020-131303,2020-11-28,2020-02-12,Standard Class,EP-13915,United States,California,West,OFF-LA-10001074,Office Supplies,Labels,101.65,5,29.4455,Online,2020-11
CA-2020-123372,2020-11-28,2020-02-12,Standard Class,DG-13300,United States,New York,East,OFF-EN-10003055,Office Supplies,Envelopes,108.96,2,35.982,COD,2020-11
CA-2020-121538,2020-11-28,2020-01-12,First Class,RH-19495,United States,Colorado,West,OFF-PA-10004071,Office Supplies,Paper,137.768,2,31.0688,COD,2020-11
US-2020-110576,2020-11-28,2020-02-12,Standard Class,RB-19795,United States,Pennsylvania,East,FUR-FU-10003601,Furniture,Furnishings,536.488,7,-12.9122,COD,2020-11
US-2020-110576,2020-11-28,2020-02-12,Standard Class,RB-19795,United States,Pennsylvania,East,FUR-FU-10000576,Furniture,Furnishings,122.232,6,75.5424,Cards,2020-11
CA-2020-117702,2020-11-28,2020-04-12,Standard Class,LS-16975,United States,Maryland,East,FUR-FU-10000576,Furniture,Furnishings,1081.2,5,272.792,COD,2020-11
CA-2020-123372,2020-11-28,2020-02-12,Standard Class,DG-13300,United States,New York,East,TEC-PH-10002834,Technology,Phones,524.89,11,494.9725,Cards,2020-11
US-2020-110576,2020-11-28,2020-02-12,Standard Class,RB-19795,United States,Pennsylvania,East,FUR-TA-10004154,Furniture,Tables,115.32,12,-619.596,Cards,2020-11
CA-2020-117702,2020-11-28,2020-04-12,Standard Class,LS-16975,United States,Maryland,East,FUR-FU-10004270,Furniture,Furnishings,116.9,5,7.524,COD,2020-11
CA-2020-117702,2020-11-28,2020-04-12,Standard Class,LS-16975,United States,Maryland,East,OFF-AR-10004582,Office Supplies,Art,117.64,1,0.738,COD,2020-11
US-2020-110576,2020-11-28,2020-02-12,Standard Class,RB-19795,United States,Pennsylvania,East,OFF-PA-10002479,Office Supplies,Paper,102.344,6,7.92,Online,2020-11
US-2020-110576,2020-11-28,2020-02-12,Standard Class,RB-19795,United States,Pennsylvania,East,OFF-PA-10000788,Office Supplies,Paper,151.552,3,5.4432,Cards,2020-11
CA-2020-108035,2020-11-29,2020-03-12,Standard Class,TT-21070,United States,Tennessee,South,FUR-FU-10004017,Furniture,Furnishings,122.52,5,19.035,Cards,2020-11
CA-2020-108035,2020-11-29,2020-03-12,Standard Class,TT-21070,United States,Tennessee,South,FUR-CH-10000454,Furniture,Chairs,410.368,2,48.796,COD,2020-11
CA-2020-105333,2020-11-30,2020-04-12,Standard Class,VP-21730,United States,New York,East,OFF-ST-10002182,Office Supplies,Storage,100.56,4,1.6712,Online,2020-11
CA-2020-111689,2020-11-30,2020-02-12,Second Class,HP-14815,United States,New York,East,OFF-BI-10003984,Office Supplies,Binders,106.472,3,23.1093,Cards,2020-11
CA-2020-137365,2020-11-30,2020-03-12,Second Class,BP-11095,United States,Texas,Central,TEC-AC-10001767,Technology,Accessories,115.976,3,-10.7973,Cards,2020-11
CA-2020-116645,2020-11-30,2020-04-12,Standard Class,ME-17725,United States,Delaware,East,OFF-AR-10001044,Office Supplies,Art,166.94,6,45.2226,Cards,2020-11
CA-2020-119305,2020-11-30,2020-04-12,Standard Class,SW-20275,United States,Mississippi,South,OFF-ST-10000604,Office Supplies,Storage,204.8,5,43.45,COD,2020-11
CA-2020-105333,2020-11-30,2020-04-12,Standard Class,VP-21730,United States,New York,East,OFF-ST-10001809,Office Supplies,Storage,291.49,3,5.3898,Cards,2020-11
CA-2020-142090,2020-11-30,2020-07-12,Standard Class,SC-20380,United States,North Carolina,South,TEC-AC-10002001,Technology,Accessories,408.976,3,81.5949,Online,2020-11
CA-2020-105333,2020-11-30,2020-04-12,Standard Class,VP-21730,United States,New York,East,TEC-PH-10001468,Technology,Phones,590.06,3,163.818,COD,2020-11
US-2020-120089,2020-11-30,2020-11-30,Same Day,ML-17755,United States,Ohio,East,OFF-AP-10003779,Office Supplies,Appliances,673.936,4,82.992,Online,2020-11
US-2020-165456,2020-11-30,2020-03-12,First Class,TB-21625,United States,Pennsylvania,East,FUR-CH-10003981,Furniture,Chairs,1129.316,6,-15.4188,Online,2020-11
CA-2020-111689,2020-11-30,2020-02-12,Second Class,HP-14815,United States,New York,East,FUR-CH-10004287,Furniture,Chairs,1263.9,5,262.39,Online,2020-11
CA-2020-142090,2020-11-30,2020-07-12,Standard Class,SC-20380,United States,North Carolina,South,FUR-TA-10001889,Furniture,Tables,1805.682,7,-653.2834,Online,2020-11
CA-2020-102267,2020-11-30,2020-04-12,Standard Class,SC-20800,United States,Texas,Central,OFF-FA-10000611,Office Supplies,Fasteners,128.368,2,0.8288,Online,2020-11
CA-2020-107314,2020-11-30,2020-03-12,First Class,MZ-17335,United States,California,West,FUR-FU-10003489,Furniture,Furnishings,152.83,3,9.5571,COD,2020-11
US-2020-148768,2020-11-30,2020-02-12,Second Class,PN-18775,United States,Florida,South,TEC-PH-10002564,Technology,Phones,175.976,3,8.997,COD,2020-11
CA-2020-135860,2020-01-12,2020-07-12,Standard Class,JH-15985,United States,Michigan,Central,OFF-ST-10001522,Office Supplies,Storage,103.99,1,3.6796,Cards,2020-01
CA-2020-101805,2020-01-12,2020-06-12,Standard Class,SH-19975,United States,Washington,West,FUR-FU-10000023,Furniture,Furnishings,106.68,12,31.0992,Online,2020-01
CA-2020-145233,2020-01-12,2020-05-12,Standard Class,DV-13465,United States,Colorado,West,TEC-PH-10000586,Technology,Phones,127.584,2,9.2386,COD,2020-01
CA-2020-135860,2020-01-12,2020-07-12,Standard Class,JH-15985,United States,Michigan,Central,OFF-ST-10000642,Office Supplies,Storage,131.92,4,5.8744,COD,2020-01
CA-2020-144862,2020-01-12,2020-05-12,Standard Class,EH-14005,United States,Pennsylvania,East,OFF-EN-10003040,Office Supplies,Envelopes,138.68,5,35.3295,Cards,2020-01
CA-2020-166926,2020-01-12,2020-08-12,Standard Class,SO-20335,United States,Washington,West,FUR-BO-10002598,Furniture,Bookcases,153.96,2,41.1684,COD,2020-01
CA-2020-135860,2020-01-12,2020-07-12,Standard Class,JH-15985,United States,Michigan,Central,TEC-PH-10001700,Technology,Phones,156.98,2,35.6346,Cards,2020-01
CA-2020-113355,2020-01-12,2020-05-12,Standard Class,SJ-20215,United States,Texas,Central,TEC-PH-10004912,Technology,Phones,229.8,5,24.7275,COD,2020-01
CA-2020-163139,2020-01-12,2020-03-12,Second Class,CC-12670,United States,New York,East,OFF-ST-10002790,Office Supplies,Storage,238.55,3,6.6465,Online,2020-01
CA-2020-113355,2020-01-12,2020-05-12,Standard Class,SJ-20215,United States,Texas,Central,FUR-CH-10002602,Furniture,Chairs,354.058,3,-18.1176,COD,2020-01
CA-2020-122539,2020-01-12,2020-05-12,Standard Class,SC-20305,United States,Pennsylvania,East,FUR-CH-10003379,Furniture,Chairs,419.972,2,-28.498,Online,2020-01
CA-2020-145233,2020-01-12,2020-05-12,Standard Class,DV-13465,United States,Colorado,West,TEC-PH-10001254,Technology,Phones,449.368,4,30.4776,Cards,2020-01
CA-2020-145233,2020-01-12,2020-05-12,Standard Class,DV-13465,United States,Colorado,West,TEC-PH-10004977,Technology,Phones,483.376,3,52.9173,Online,2020-01
CA-2020-101805,2020-01-12,2020-06-12,Standard Class,SH-19975,United States,Washington,West,OFF-ST-10002756,Office Supplies,Storage,561.24,4,5.4124,COD,2020-01
CA-2020-103968,2020-01-12,2020-07-12,Standard Class,ML-17755,United States,California,West,FUR-FU-10003394,Furniture,Furnishings,669.64,9,107.0388,Cards,2020-01
CA-2020-143245,2020-01-12,2020-06-12,Standard Class,AD-10180,United States,Connecticut,East,FUR-CH-10000155,Furniture,Chairs,928.15,3,251.202,COD,2020-01
CA-2020-145233,2020-01-12,2020-05-12,Standard Class,DV-13465,United States,Colorado,West,OFF-BI-10002764,Office Supplies,Binders,122.783,7,-4.7481,COD,2020-01
CA-2020-138618,2020-01-12,2020-08-12,Standard Class,MY-17380,United States,Texas,Central,OFF-PA-10000520,Office Supplies,Paper,118.368,2,3.6288,Online,2020-01
CA-2020-145660,2020-01-12,2020-03-12,First Class,MG-17650,United States,Ohio,East,FUR-FU-10002885,Furniture,Furnishings,99.712,2,1.7352,Online,2020-01
CA-2020-163139,2020-01-12,2020-03-12,Second Class,CC-12670,United States,New York,East,OFF-BI-10003460,Office Supplies,Binders,118.52,5,6.132,Online,2020-01
CA-2020-135860,2020-01-12,2020-07-12,Standard Class,JH-15985,United States,Michigan,Central,OFF-BI-10003274,Office Supplies,Binders,134.92,4,7.4824,Cards,2020-01
CA-2020-101805,2020-01-12,2020-06-12,Standard Class,SH-19975,United States,Washington,West,OFF-BI-10002003,Office Supplies,Binders,141.92,5,5.373,COD,2020-01
CA-2020-122539,2020-01-12,2020-05-12,Standard Class,SC-20305,United States,Pennsylvania,East,OFF-BI-10001759,Office Supplies,Binders,117.001,7,-5.6007,Online,2020-01
CA-2020-145233,2020-01-12,2020-05-12,Standard Class,DV-13465,United States,Colorado,West,OFF-AP-10000358,Office Supplies,Appliances,112.152,3,3.5046,Cards,2020-01
CA-2020-163139,2020-01-12,2020-03-12,Second Class,CC-12670,United States,New York,East,TEC-AC-10000290,Technology,Accessories,127.37,3,6.9258,Cards,2020-01
CA-2020-122539,2020-01-12,2020-05-12,Standard Class,SC-20305,United States,Pennsylvania,East,OFF-LA-10004853,Office Supplies,Labels,145.936,4,5.1792,Cards,2020-01
CA-2020-118542,2020-01-12,2020-05-12,Standard Class,CC-12550,United States,California,West,OFF-BI-10003429,Office Supplies,Binders,138.128,2,3.6714,Online,2020-01
CA-2020-127313,2020-01-12,2020-04-12,First Class,RA-19285,United States,Pennsylvania,East,OFF-ST-10001228,Office Supplies,Storage,150.392,3,2.337,Cards,2020-01
CA-2020-143245,2020-01-12,2020-06-12,Standard Class,AD-10180,United States,Connecticut,East,OFF-PA-10001972,Office Supplies,Paper,153.44,3,9.3312,Online,2020-01
CA-2020-166926,2020-01-12,2020-08-12,Standard Class,SO-20335,United States,Washington,West,OFF-PA-10001593,Office Supplies,Paper,129.86,7,18.837,Cards,2020-01
CA-2020-118542,2020-01-12,2020-05-12,Standard Class,CC-12550,United States,California,West,OFF-PA-10004735,Office Supplies,Paper,130.36,7,21.7728,COD,2020-01
CA-2020-135860,2020-01-12,2020-07-12,Standard Class,JH-15985,United States,Michigan,Central,OFF-FA-10000134,Office Supplies,Fasteners,117.29,9,16.2099,Cards,2020-01
